"ID","Time","Score"
123,3/5/2015 0:00:00,3
124,3/6/2015 0:00:00,7
125,3/7/2015 0:00:00,4
126,3/8/2015 0:00:00,5
127,3/9/2015 0:00:00,7
128,3/10/2015 0:00:00,5
129,3/11/2015 0:00:00,4
130,3/12/2015 0:00:00,3
131,3/13/2015 0:00:00,3
132,3/14/2015 0:00:00,5
133,3/15/2015 0:00:00,6
134,3/16/2015 0:00:00,6
135,3/17/2015 0:00:00,5
136,3/18/2015 0:00:00,4
137,3/19/2015 0:00:00,4
138,3/20/2015 0:00:00,7
139,3/21/2015 0:00:00,3
140,3/22/2015 0:00:00,2
141,3/23/2015 0:00:00,2
142,3/24/2015 0:00:00,7
143,3/25/2015 0:00:00,4
144,3/26/2015 0:00:00,7
145,3/27/2015 0:00:00,5
146,3/28/2015 0:00:00,7
147,3/29/2015 0:00:00,8
148,3/30/2015 0:00:00,3
149,3/31/2015 0:00:00,7
150,4/1/2015 0:00:00,4
151,4/2/2015 0:00:00,6
152,4/3/2015 0:00:00,7
153,4/4/2015 0:00:00,7
154,4/5/2015 0:00:00,5
155,4/6/2015 0:00:00,3
156,4/7/2015 0:00:00,4
157,4/8/2015 0:00:00,7
158,4/9/2015 0:00:00,6
159,4/10/2015 0:00:00,3
160,4/11/2015 0:00:00,3
161,4/12/2015 0:00:00,4
162,4/13/2015 0:00:00,4
163,4/14/2015 0:00:00,6
164,4/15/2015 0:00:00,8
165,4/16/2015 0:00:00,8
166,4/17/2015 0:00:00,3
167,4/18/2015 0:00:00,7
168,4/19/2015 0:00:00,5
169,4/20/2015 0:00:00,2
170,4/21/2015 0:00:00,3
171,4/22/2015 0:00:00,4
172,4/23/2015 0:00:00,2
173,4/24/2015 0:00:00,3
174,4/25/2015 0:00:00,4
175,4/26/2015 0:00:00,4
176,4/27/2015 0:00:00,6
177,4/28/2015 0:00:00,3
178,4/29/2015 0:00:00,3
179,4/30/2015 0:00:00,5
180,5/1/2015 0:00:00,4
181,5/2/2015 0:00:00,7
182,5/3/2015 0:00:00,4
183,5/4/2015 0:00:00,7
184,5/5/2015 0:00:00,3
185,5/6/2015 0:00:00,8
186,5/7/2015 0:00:00,3
187,5/8/2015 0:00:00,4
188,5/9/2015 0:00:00,6
189,5/10/2015 0:00:00,2
190,5/11/2015 0:00:00,2
191,5/12/2015 0:00:00,2
192,5/13/2015 0:00:00,5
193,5/14/2015 0:00:00,6
194,5/15/2015 0:00:00,8
195,5/16/2015 0:00:00,4
196,5/17/2015 0:00:00,6
197,5/18/2015 0:00:00,4
198,5/19/2015 0:00:00,8
199,5/20/2015 0:00:00,7
200,5/21/2015 0:00:00,7
201,5/22/2015 0:00:00,3
202,5/23/2015 0:00:00,3
203,5/24/2015 0:00:00,5
204,5/25/2015 0:00:00,6
205,5/26/2015 0:00:00,5
206,5/27/2015 0:00:00,6
207,5/28/2015 0:00:00,6
208,5/29/2015 0:00:00,3
209,5/30/2015 0:00:00,5
210,5/31/2015 0:00:00,4
211,6/1/2015 0:00:00,5
212,6/2/2015 0:00:00,2
213,6/3/2015 0:00:00,5
214,6/4/2015 0:00:00,5
215,6/5/2015 0:00:00,6
216,6/6/2015 0:00:00,3
217,6/7/2015 0:00:00,7
218,6/8/2015 0:00:00,3
219,6/9/2015 0:00:00,4
220,6/10/2015 0:00:00,4
221,6/11/2015 0:00:00,3
222,6/12/2015 0:00:00,4
223,6/13/2015 0:00:00,2
224,6/14/2015 0:00:00,6
225,6/15/2015 0:00:00,3
226,6/16/2015 0:00:00,4
227,6/17/2015 0:00:00,8
228,6/18/2015 0:00:00,5
229,6/19/2015 0:00:00,3
230,6/20/2015 0:00:00,6
231,6/21/2015 0:00:00,6
232,6/22/2015 0:00:00,3
233,6/23/2015 0:00:00,4
234,6/24/2015 0:00:00,5
235,6/25/2015 0:00:00,7
236,6/26/2015 0:00:00,6
237,6/27/2015 0:00:00,5
238,6/28/2015 0:00:00,5
239,6/29/2015 0:00:00,5
240,6/30/2015 0:00:00,4
241,7/1/2015 0:00:00,2
242,7/2/2015 0:00:00,5
243,7/3/2015 0:00:00,3
244,7/4/2015 0:00:00,8
245,7/5/2015 0:00:00,7
246,7/6/2015 0:00:00,4
247,7/7/2015 0:00:00,3
248,7/8/2015 0:00:00,3
249,7/9/2015 0:00:00,7
250,7/10/2015 0:00:00,2
251,7/11/2015 0:00:00,6
252,7/12/2015 0:00:00,5
253,7/13/2015 0:00:00,6
254,7/14/2015 0:00:00,3
255,7/15/2015 0:00:00,8
256,7/16/2015 0:00:00,2
257,7/17/2015 0:00:00,5
258,7/18/2015 0:00:00,5
259,7/19/2015 0:00:00,8
260,7/20/2015 0:00:00,3
261,7/21/2015 0:00:00,6
262,7/22/2015 0:00:00,3
263,7/23/2015 0:00:00,7
264,7/24/2015 0:00:00,3
265,7/25/2015 0:00:00,6
266,7/26/2015 0:00:00,5
267,7/27/2015 0:00:00,6
268,7/28/2015 0:00:00,7
269,7/29/2015 0:00:00,6
270,7/30/2015 0:00:00,3
271,7/31/2015 0:00:00,4
272,8/1/2015 0:00:00,4
273,8/2/2015 0:00:00,6
274,8/3/2015 0:00:00,3
275,8/4/2015 0:00:00,8
276,8/5/2015 0:00:00,6
277,8/6/2015 0:00:00,4
278,8/7/2015 0:00:00,3
279,8/8/2015 0:00:00,3
280,8/9/2015 0:00:00,6
281,8/10/2015 0:00:00,7
282,8/11/2015 0:00:00,2
283,8/12/2015 0:00:00,7
284,8/13/2015 0:00:00,7
285,8/14/2015 0:00:00,7
286,8/15/2015 0:00:00,7
287,8/16/2015 0:00:00,7
288,8/17/2015 0:00:00,8
289,8/18/2015 0:00:00,5
290,8/19/2015 0:00:00,6
291,8/20/2015 0:00:00,8
292,8/21/2015 0:00:00,7
293,8/22/2015 0:00:00,7
294,8/23/2015 0:00:00,6
295,8/24/2015 0:00:00,6
296,8/25/2015 0:00:00,6
297,8/26/2015 0:00:00,3
298,8/27/2015 0:00:00,2
299,8/28/2015 0:00:00,4
300,8/29/2015 0:00:00,8
301,8/30/2015 0:00:00,2
302,8/31/2015 0:00:00,6
303,9/1/2015 0:00:00,2
304,9/2/2015 0:00:00,8
305,9/3/2015 0:00:00,7
306,9/4/2015 0:00:00,5
307,9/5/2015 0:00:00,4
308,9/6/2015 0:00:00,4
309,9/7/2015 0:00:00,5
310,9/8/2015 0:00:00,6
311,9/9/2015 0:00:00,5
312,9/10/2015 0:00:00,4
313,9/11/2015 0:00:00,6
314,9/12/2015 0:00:00,3
315,9/13/2015 0:00:00,3
316,9/14/2015 0:00:00,8
317,9/15/2015 0:00:00,2
318,9/16/2015 0:00:00,3
319,9/17/2015 0:00:00,3
320,9/18/2015 0:00:00,7
321,9/19/2015 0:00:00,5
322,9/20/2015 0:00:00,6
323,9/21/2015 0:00:00,4
324,9/22/2015 0:00:00,4
325,9/23/2015 0:00:00,8
326,9/24/2015 0:00:00,7
327,9/25/2015 0:00:00,6
328,9/26/2015 0:00:00,5
329,9/27/2015 0:00:00,3
330,9/28/2015 0:00:00,4
331,9/29/2015 0:00:00,3
332,9/30/2015 0:00:00,3
333,10/1/2015 0:00:00,4
334,10/2/2015 0:00:00,6
335,10/3/2015 0:00:00,7
336,10/4/2015 0:00:00,6
337,10/5/2015 0:00:00,8
338,10/6/2015 0:00:00,6
339,10/7/2015 0:00:00,3
340,10/8/2015 0:00:00,3
341,10/9/2015 0:00:00,6
342,10/10/2015 0:00:00,4
343,10/11/2015 0:00:00,3
344,10/12/2015 0:00:00,8
345,10/13/2015 0:00:00,2
346,10/14/2015 0:00:00,5
347,10/15/2015 0:00:00,4
348,10/16/2015 0:00:00,6
349,10/17/2015 0:00:00,7
350,10/18/2015 0:00:00,5
351,10/19/2015 0:00:00,6
352,10/20/2015 0:00:00,7
353,10/21/2015 0:00:00,3
354,10/22/2015 0:00:00,4
355,10/23/2015 0:00:00,8
356,10/24/2015 0:00:00,7
357,10/25/2015 0:00:00,8
358,10/26/2015 0:00:00,5
359,10/27/2015 0:00:00,6
360,10/28/2015 0:00:00,6
361,10/29/2015 0:00:00,3
362,10/30/2015 0:00:00,3
363,10/31/2015 0:00:00,5
364,11/1/2015 0:00:00,6
365,11/2/2015 0:00:00,6
366,11/3/2015 0:00:00,7
367,11/4/2015 0:00:00,6
368,11/5/2015 0:00:00,8
369,11/6/2015 0:00:00,4
370,11/7/2015 0:00:00,2
371,11/8/2015 0:00:00,5
372,11/9/2015 0:00:00,3
373,11/10/2015 0:00:00,2
374,11/11/2015 0:00:00,2
375,11/12/2015 0:00:00,4
376,11/13/2015 0:00:00,5
377,11/14/2015 0:00:00,7
378,11/15/2015 0:00:00,8
379,11/16/2015 0:00:00,4
380,11/17/2015 0:00:00,3
381,11/18/2015 0:00:00,7
382,11/19/2015 0:00:00,7
383,11/20/2015 0:00:00,4
384,11/21/2015 0:00:00,6
385,11/22/2015 0:00:00,2
386,11/23/2015 0:00:00,6
387,11/24/2015 0:00:00,2
388,11/25/2015 0:00:00,5
389,11/26/2015 0:00:00,4
390,11/27/2015 0:00:00,7
391,11/28/2015 0:00:00,8
392,11/29/2015 0:00:00,8
393,11/30/2015 0:00:00,7
394,12/1/2015 0:00:00,6
395,12/2/2015 0:00:00,2
396,12/3/2015 0:00:00,3
397,12/4/2015 0:00:00,5
398,12/5/2015 0:00:00,7
399,12/6/2015 0:00:00,7
400,12/7/2015 0:00:00,3
401,12/8/2015 0:00:00,3
402,12/9/2015 0:00:00,5
403,12/10/2015 0:00:00,2
404,12/11/2015 0:00:00,6
405,12/12/2015 0:00:00,4
