"ID","Time","Score"
113,2/23/2015 0:00:00,8
114,2/24/2015 0:00:00,6
115,2/25/2015 0:00:00,6
116,2/26/2015 0:00:00,5
117,2/27/2015 0:00:00,7
118,2/28/2015 0:00:00,7
119,3/1/2015 0:00:00,8
120,3/2/2015 0:00:00,8
121,3/3/2015 0:00:00,7
122,3/4/2015 0:00:00,6
123,3/5/2015 0:00:00,8
124,3/6/2015 0:00:00,5
125,3/7/2015 0:00:00,6
126,3/8/2015 0:00:00,8
127,3/9/2015 0:00:00,7
128,3/10/2015 0:00:00,6
129,3/11/2015 0:00:00,5
130,3/12/2015 0:00:00,5
131,3/13/2015 0:00:00,8
132,3/14/2015 0:00:00,7
133,3/15/2015 0:00:00,5
134,3/16/2015 0:00:00,6
135,3/17/2015 0:00:00,5
136,3/18/2015 0:00:00,5
137,3/19/2015 0:00:00,6
138,3/20/2015 0:00:00,6
139,3/21/2015 0:00:00,5
140,3/22/2015 0:00:00,5
141,3/23/2015 0:00:00,7
142,3/24/2015 0:00:00,5
143,3/25/2015 0:00:00,7
144,3/26/2015 0:00:00,6
145,3/27/2015 0:00:00,6
146,3/28/2015 0:00:00,7
147,3/29/2015 0:00:00,6
148,3/30/2015 0:00:00,6
149,3/31/2015 0:00:00,7
150,4/1/2015 0:00:00,7
151,4/2/2015 0:00:00,8
152,4/3/2015 0:00:00,7
153,4/4/2015 0:00:00,6
154,4/5/2015 0:00:00,6
155,4/6/2015 0:00:00,8
156,4/7/2015 0:00:00,8
157,4/8/2015 0:00:00,5
158,4/9/2015 0:00:00,6
159,4/10/2015 0:00:00,6
160,4/11/2015 0:00:00,7
161,4/12/2015 0:00:00,6
162,4/13/2015 0:00:00,7
163,4/14/2015 0:00:00,5
164,4/15/2015 0:00:00,6
165,4/16/2015 0:00:00,7
166,4/17/2015 0:00:00,6
167,4/18/2015 0:00:00,6
168,4/19/2015 0:00:00,6
169,4/20/2015 0:00:00,5
170,4/21/2015 0:00:00,6
171,4/22/2015 0:00:00,8
172,4/23/2015 0:00:00,6
173,4/24/2015 0:00:00,8
174,4/25/2015 0:00:00,6
175,4/26/2015 0:00:00,5
176,4/27/2015 0:00:00,7
177,4/28/2015 0:00:00,8
178,4/29/2015 0:00:00,5
179,4/30/2015 0:00:00,8
180,5/1/2015 0:00:00,6
181,5/2/2015 0:00:00,7
182,5/3/2015 0:00:00,8
183,5/4/2015 0:00:00,7
184,5/5/2015 0:00:00,7
185,5/6/2015 0:00:00,5
186,5/7/2015 0:00:00,5
187,5/8/2015 0:00:00,7
188,5/9/2015 0:00:00,5
189,5/10/2015 0:00:00,7
190,5/11/2015 0:00:00,8
191,5/12/2015 0:00:00,7
192,5/13/2015 0:00:00,7
193,5/14/2015 0:00:00,5
194,5/15/2015 0:00:00,8
195,5/16/2015 0:00:00,7
196,5/17/2015 0:00:00,7
197,5/18/2015 0:00:00,6
198,5/19/2015 0:00:00,7
199,5/20/2015 0:00:00,6
200,5/21/2015 0:00:00,6
201,5/22/2015 0:00:00,6
202,5/23/2015 0:00:00,8
203,5/24/2015 0:00:00,7
204,5/25/2015 0:00:00,6
205,5/26/2015 0:00:00,8
206,5/27/2015 0:00:00,6
207,5/28/2015 0:00:00,7
208,5/29/2015 0:00:00,6
209,5/30/2015 0:00:00,7
210,5/31/2015 0:00:00,6
211,6/1/2015 0:00:00,6
212,6/2/2015 0:00:00,8
213,6/3/2015 0:00:00,8
214,6/4/2015 0:00:00,6
215,6/5/2015 0:00:00,6
216,6/6/2015 0:00:00,7
217,6/7/2015 0:00:00,6
218,6/8/2015 0:00:00,7
219,6/9/2015 0:00:00,7
220,6/10/2015 0:00:00,8
221,6/11/2015 0:00:00,7
222,6/12/2015 0:00:00,5
223,6/13/2015 0:00:00,6
224,6/14/2015 0:00:00,8
225,6/15/2015 0:00:00,5
226,6/16/2015 0:00:00,8
227,6/17/2015 0:00:00,7
228,6/18/2015 0:00:00,6
229,6/19/2015 0:00:00,7
230,6/20/2015 0:00:00,5
231,6/21/2015 0:00:00,7
232,6/22/2015 0:00:00,7
233,6/23/2015 0:00:00,6
234,6/24/2015 0:00:00,7
235,6/25/2015 0:00:00,8
236,6/26/2015 0:00:00,5
237,6/27/2015 0:00:00,7
238,6/28/2015 0:00:00,6
239,6/29/2015 0:00:00,8
240,6/30/2015 0:00:00,6
241,7/1/2015 0:00:00,6
242,7/2/2015 0:00:00,7
243,7/3/2015 0:00:00,6
244,7/4/2015 0:00:00,8
245,7/5/2015 0:00:00,6
246,7/6/2015 0:00:00,6
247,7/7/2015 0:00:00,6
248,7/8/2015 0:00:00,5
249,7/9/2015 0:00:00,6
250,7/10/2015 0:00:00,6
251,7/11/2015 0:00:00,7
252,7/12/2015 0:00:00,8
253,7/13/2015 0:00:00,7
254,7/14/2015 0:00:00,7
255,7/15/2015 0:00:00,8
256,7/16/2015 0:00:00,7
257,7/17/2015 0:00:00,6
258,7/18/2015 0:00:00,5
259,7/19/2015 0:00:00,6
260,7/20/2015 0:00:00,5
261,7/21/2015 0:00:00,6
262,7/22/2015 0:00:00,6
263,7/23/2015 0:00:00,7
264,7/24/2015 0:00:00,6
265,7/25/2015 0:00:00,8
266,7/26/2015 0:00:00,6
267,7/27/2015 0:00:00,6
268,7/28/2015 0:00:00,6
269,7/29/2015 0:00:00,6
270,7/30/2015 0:00:00,6
271,7/31/2015 0:00:00,6
272,8/1/2015 0:00:00,5
273,8/2/2015 0:00:00,6
274,8/3/2015 0:00:00,7
275,8/4/2015 0:00:00,8
276,8/5/2015 0:00:00,8
277,8/6/2015 0:00:00,7
278,8/7/2015 0:00:00,6
279,8/8/2015 0:00:00,7
280,8/9/2015 0:00:00,6
281,8/10/2015 0:00:00,5
282,8/11/2015 0:00:00,7
283,8/12/2015 0:00:00,7
284,8/13/2015 0:00:00,8
285,8/14/2015 0:00:00,7
286,8/15/2015 0:00:00,6
287,8/16/2015 0:00:00,8
288,8/17/2015 0:00:00,7
289,8/18/2015 0:00:00,8
290,8/19/2015 0:00:00,6
291,8/20/2015 0:00:00,8
292,8/21/2015 0:00:00,5
293,8/22/2015 0:00:00,8
294,8/23/2015 0:00:00,5
295,8/24/2015 0:00:00,7
296,8/25/2015 0:00:00,6
297,8/26/2015 0:00:00,5
298,8/27/2015 0:00:00,7
299,8/28/2015 0:00:00,7
300,8/29/2015 0:00:00,6
301,8/30/2015 0:00:00,6
302,8/31/2015 0:00:00,5
303,9/1/2015 0:00:00,6
304,9/2/2015 0:00:00,7
305,9/3/2015 0:00:00,6
306,9/4/2015 0:00:00,7
307,9/5/2015 0:00:00,7
308,9/6/2015 0:00:00,5
309,9/7/2015 0:00:00,8
310,9/8/2015 0:00:00,8
311,9/9/2015 0:00:00,7
312,9/10/2015 0:00:00,7
313,9/11/2015 0:00:00,7
314,9/12/2015 0:00:00,7
315,9/13/2015 0:00:00,8
316,9/14/2015 0:00:00,7
317,9/15/2015 0:00:00,7
318,9/16/2015 0:00:00,7
319,9/17/2015 0:00:00,6
320,9/18/2015 0:00:00,6
321,9/19/2015 0:00:00,7
322,9/20/2015 0:00:00,7
323,9/21/2015 0:00:00,7
324,9/22/2015 0:00:00,8
325,9/23/2015 0:00:00,6
326,9/24/2015 0:00:00,5
327,9/25/2015 0:00:00,6
328,9/26/2015 0:00:00,5
329,9/27/2015 0:00:00,7
330,9/28/2015 0:00:00,7
331,9/29/2015 0:00:00,8
332,9/30/2015 0:00:00,8
333,10/1/2015 0:00:00,5
334,10/2/2015 0:00:00,8
335,10/3/2015 0:00:00,7
336,10/4/2015 0:00:00,6
337,10/5/2015 0:00:00,6
338,10/6/2015 0:00:00,6
339,10/7/2015 0:00:00,6
340,10/8/2015 0:00:00,8
341,10/9/2015 0:00:00,7
342,10/10/2015 0:00:00,7
343,10/11/2015 0:00:00,6
344,10/12/2015 0:00:00,8
345,10/13/2015 0:00:00,8
346,10/14/2015 0:00:00,5
347,10/15/2015 0:00:00,6
348,10/16/2015 0:00:00,6
349,10/17/2015 0:00:00,5
350,10/18/2015 0:00:00,6
351,10/19/2015 0:00:00,7
352,10/20/2015 0:00:00,6
353,10/21/2015 0:00:00,6
354,10/22/2015 0:00:00,5
355,10/23/2015 0:00:00,6
356,10/24/2015 0:00:00,6
357,10/25/2015 0:00:00,5
358,10/26/2015 0:00:00,6
359,10/27/2015 0:00:00,6
360,10/28/2015 0:00:00,6
361,10/29/2015 0:00:00,6
362,10/30/2015 0:00:00,6
363,10/31/2015 0:00:00,6
364,11/1/2015 0:00:00,6
365,11/2/2015 0:00:00,6
366,11/3/2015 0:00:00,6
367,11/4/2015 0:00:00,6
368,11/5/2015 0:00:00,6
369,11/6/2015 0:00:00,5
370,11/7/2015 0:00:00,6
371,11/8/2015 0:00:00,5
372,11/9/2015 0:00:00,5
373,11/10/2015 0:00:00,7
374,11/11/2015 0:00:00,5
375,11/12/2015 0:00:00,6
376,11/13/2015 0:00:00,6
377,11/14/2015 0:00:00,6
378,11/15/2015 0:00:00,8
379,11/16/2015 0:00:00,3
380,11/17/2015 0:00:00,1
381,11/18/2015 0:00:00,2
382,11/19/2015 0:00:00,1
383,11/20/2015 0:00:00,1
384,11/21/2015 0:00:00,1
385,11/22/2015 0:00:00,2
386,11/23/2015 0:00:00,3
387,11/24/2015 0:00:00,1
388,11/25/2015 0:00:00,1
389,11/26/2015 0:00:00,2
390,11/27/2015 0:00:00,1
391,11/28/2015 0:00:00,3
392,11/29/2015 0:00:00,2
393,11/30/2015 0:00:00,2
394,12/1/2015 0:00:00,2
395,12/2/2015 0:00:00,1
396,12/3/2015 0:00:00,2
397,12/4/2015 0:00:00,1
398,12/5/2015 0:00:00,3
399,12/6/2015 0:00:00,2
400,12/7/2015 0:00:00,2
401,12/8/2015 0:00:00,3
402,12/9/2015 0:00:00,1
403,12/10/2015 0:00:00,2
404,12/11/2015 0:00:00,2
405,12/12/2015 0:00:00,1
