"ID","Time","Score"
69,1/10/2015 0:00:00,9
70,1/11/2015 0:00:00,9
71,1/12/2015 0:00:00,10
72,1/13/2015 0:00:00,10
73,1/14/2015 0:00:00,9
74,1/15/2015 0:00:00,10
75,1/16/2015 0:00:00,9
76,1/17/2015 0:00:00,10
77,1/18/2015 0:00:00,9
78,1/19/2015 0:00:00,10
79,1/20/2015 0:00:00,9
80,1/21/2015 0:00:00,10
81,1/22/2015 0:00:00,9
82,1/23/2015 0:00:00,10
83,1/24/2015 0:00:00,10
84,1/25/2015 0:00:00,9
85,1/26/2015 0:00:00,9
86,1/27/2015 0:00:00,10
87,1/28/2015 0:00:00,9
88,1/29/2015 0:00:00,9
89,1/30/2015 0:00:00,10
90,1/31/2015 0:00:00,10
91,2/1/2015 0:00:00,10
92,2/2/2015 0:00:00,10
93,2/3/2015 0:00:00,10
94,2/4/2015 0:00:00,9
95,2/5/2015 0:00:00,9
96,2/6/2015 0:00:00,10
97,2/7/2015 0:00:00,10
98,2/8/2015 0:00:00,10
99,2/9/2015 0:00:00,10
100,2/10/2015 0:00:00,9
101,2/11/2015 0:00:00,10
102,2/12/2015 0:00:00,10
103,2/13/2015 0:00:00,10
104,2/14/2015 0:00:00,10
105,2/15/2015 0:00:00,10
106,2/16/2015 0:00:00,10
107,2/17/2015 0:00:00,10
108,2/18/2015 0:00:00,10
109,2/19/2015 0:00:00,10
110,2/20/2015 0:00:00,9
111,2/21/2015 0:00:00,10
112,2/22/2015 0:00:00,9
113,2/23/2015 0:00:00,9
114,2/24/2015 0:00:00,10
115,2/25/2015 0:00:00,10
116,2/26/2015 0:00:00,9
117,2/27/2015 0:00:00,9
118,2/28/2015 0:00:00,9
119,3/1/2015 0:00:00,10
120,3/2/2015 0:00:00,9
121,3/3/2015 0:00:00,9
122,3/4/2015 0:00:00,10
123,3/5/2015 0:00:00,9
124,3/6/2015 0:00:00,9
125,3/7/2015 0:00:00,9
126,3/8/2015 0:00:00,10
127,3/9/2015 0:00:00,10
128,3/10/2015 0:00:00,10
129,3/11/2015 0:00:00,10
130,3/12/2015 0:00:00,10
131,3/13/2015 0:00:00,9
132,3/14/2015 0:00:00,10
133,3/15/2015 0:00:00,9
134,3/16/2015 0:00:00,10
135,3/17/2015 0:00:00,10
136,3/18/2015 0:00:00,10
137,3/19/2015 0:00:00,10
138,3/20/2015 0:00:00,10
139,3/21/2015 0:00:00,9
140,3/22/2015 0:00:00,10
141,3/23/2015 0:00:00,9
142,3/24/2015 0:00:00,10
143,3/25/2015 0:00:00,9
144,3/26/2015 0:00:00,9
145,3/27/2015 0:00:00,9
146,3/28/2015 0:00:00,10
147,3/29/2015 0:00:00,10
148,3/30/2015 0:00:00,9
149,3/31/2015 0:00:00,10
150,4/1/2015 0:00:00,10
151,4/2/2015 0:00:00,10
152,4/3/2015 0:00:00,10
153,4/4/2015 0:00:00,9
154,4/5/2015 0:00:00,10
155,4/6/2015 0:00:00,10
156,4/7/2015 0:00:00,10
157,4/8/2015 0:00:00,10
158,4/9/2015 0:00:00,9
159,4/10/2015 0:00:00,9
160,4/11/2015 0:00:00,10
161,4/12/2015 0:00:00,10
162,4/13/2015 0:00:00,10
163,4/14/2015 0:00:00,10
164,4/15/2015 0:00:00,10
165,4/16/2015 0:00:00,9
166,4/17/2015 0:00:00,10
167,4/18/2015 0:00:00,10
168,4/19/2015 0:00:00,9
169,4/20/2015 0:00:00,9
170,4/21/2015 0:00:00,9
171,4/22/2015 0:00:00,10
172,4/23/2015 0:00:00,10
173,4/24/2015 0:00:00,10
174,4/25/2015 0:00:00,10
175,4/26/2015 0:00:00,10
176,4/27/2015 0:00:00,9
177,4/28/2015 0:00:00,9
178,4/29/2015 0:00:00,9
179,4/30/2015 0:00:00,10
180,5/1/2015 0:00:00,10
181,5/2/2015 0:00:00,9
182,5/3/2015 0:00:00,9
183,5/4/2015 0:00:00,9
184,5/5/2015 0:00:00,9
185,5/6/2015 0:00:00,9
186,5/7/2015 0:00:00,9
187,5/8/2015 0:00:00,10
188,5/9/2015 0:00:00,10
189,5/10/2015 0:00:00,10
190,5/11/2015 0:00:00,9
191,5/12/2015 0:00:00,9
192,5/13/2015 0:00:00,10
193,5/14/2015 0:00:00,10
194,5/15/2015 0:00:00,9
195,5/16/2015 0:00:00,10
196,5/17/2015 0:00:00,9
197,5/18/2015 0:00:00,9
198,5/19/2015 0:00:00,10
199,5/20/2015 0:00:00,9
200,5/21/2015 0:00:00,10
201,5/22/2015 0:00:00,9
202,5/23/2015 0:00:00,9
203,5/24/2015 0:00:00,10
204,5/25/2015 0:00:00,9
205,5/26/2015 0:00:00,9
206,5/27/2015 0:00:00,10
207,5/28/2015 0:00:00,9
208,5/29/2015 0:00:00,9
209,5/30/2015 0:00:00,9
210,5/31/2015 0:00:00,9
211,6/1/2015 0:00:00,10
212,6/2/2015 0:00:00,9
213,6/3/2015 0:00:00,10
214,6/4/2015 0:00:00,9
215,6/5/2015 0:00:00,9
216,6/6/2015 0:00:00,10
217,6/7/2015 0:00:00,9
218,6/8/2015 0:00:00,10
219,6/9/2015 0:00:00,9
220,6/10/2015 0:00:00,10
221,6/11/2015 0:00:00,10
222,6/12/2015 0:00:00,10
223,6/13/2015 0:00:00,10
224,6/14/2015 0:00:00,10
225,6/15/2015 0:00:00,10
226,6/16/2015 0:00:00,9
227,6/17/2015 0:00:00,10
228,6/18/2015 0:00:00,9
229,6/19/2015 0:00:00,9
230,6/20/2015 0:00:00,9
231,6/21/2015 0:00:00,10
232,6/22/2015 0:00:00,10
233,6/23/2015 0:00:00,9
234,6/24/2015 0:00:00,9
235,6/25/2015 0:00:00,10
236,6/26/2015 0:00:00,9
237,6/27/2015 0:00:00,10
238,6/28/2015 0:00:00,9
239,6/29/2015 0:00:00,10
240,6/30/2015 0:00:00,10
241,7/1/2015 0:00:00,9
242,7/2/2015 0:00:00,9
243,7/3/2015 0:00:00,9
244,7/4/2015 0:00:00,9
245,7/5/2015 0:00:00,9
246,7/6/2015 0:00:00,10
247,7/7/2015 0:00:00,9
248,7/8/2015 0:00:00,10
249,7/9/2015 0:00:00,10
250,7/10/2015 0:00:00,10
251,7/11/2015 0:00:00,10
252,7/12/2015 0:00:00,9
253,7/13/2015 0:00:00,9
254,7/14/2015 0:00:00,10
255,7/15/2015 0:00:00,9
256,7/16/2015 0:00:00,9
257,7/17/2015 0:00:00,9
258,7/18/2015 0:00:00,10
259,7/19/2015 0:00:00,9
260,7/20/2015 0:00:00,9
261,7/21/2015 0:00:00,10
262,7/22/2015 0:00:00,9
263,7/23/2015 0:00:00,9
264,7/24/2015 0:00:00,9
265,7/25/2015 0:00:00,9
266,7/26/2015 0:00:00,10
267,7/27/2015 0:00:00,10
268,7/28/2015 0:00:00,10
269,7/29/2015 0:00:00,10
270,7/30/2015 0:00:00,10
271,7/31/2015 0:00:00,9
272,8/1/2015 0:00:00,9
273,8/2/2015 0:00:00,9
274,8/3/2015 0:00:00,9
275,8/4/2015 0:00:00,9
276,8/5/2015 0:00:00,9
277,8/6/2015 0:00:00,10
278,8/7/2015 0:00:00,10
279,8/8/2015 0:00:00,9
280,8/9/2015 0:00:00,9
281,8/10/2015 0:00:00,9
282,8/11/2015 0:00:00,10
283,8/12/2015 0:00:00,10
284,8/13/2015 0:00:00,10
285,8/14/2015 0:00:00,10
286,8/15/2015 0:00:00,9
287,8/16/2015 0:00:00,10
288,8/17/2015 0:00:00,10
289,8/18/2015 0:00:00,10
290,8/19/2015 0:00:00,9
291,8/20/2015 0:00:00,10
292,8/21/2015 0:00:00,10
293,8/22/2015 0:00:00,10
294,8/23/2015 0:00:00,10
295,8/24/2015 0:00:00,10
296,8/25/2015 0:00:00,9
297,8/26/2015 0:00:00,9
298,8/27/2015 0:00:00,9
299,8/28/2015 0:00:00,10
300,8/29/2015 0:00:00,10
301,8/30/2015 0:00:00,9
302,8/31/2015 0:00:00,9
303,9/1/2015 0:00:00,9
304,9/2/2015 0:00:00,10
305,9/3/2015 0:00:00,9
306,9/4/2015 0:00:00,10
307,9/5/2015 0:00:00,10
308,9/6/2015 0:00:00,10
309,9/7/2015 0:00:00,10
310,9/8/2015 0:00:00,9
311,9/9/2015 0:00:00,10
312,9/10/2015 0:00:00,10
313,9/11/2015 0:00:00,10
314,9/12/2015 0:00:00,9
315,9/13/2015 0:00:00,10
316,9/14/2015 0:00:00,10
317,9/15/2015 0:00:00,10
318,9/16/2015 0:00:00,10
319,9/17/2015 0:00:00,10
320,9/18/2015 0:00:00,9
321,9/19/2015 0:00:00,10
322,9/20/2015 0:00:00,10
323,9/21/2015 0:00:00,10
324,9/22/2015 0:00:00,10
325,9/23/2015 0:00:00,10
326,9/24/2015 0:00:00,9
327,9/25/2015 0:00:00,9
328,9/26/2015 0:00:00,9
329,9/27/2015 0:00:00,9
330,9/28/2015 0:00:00,9
331,9/29/2015 0:00:00,10
332,9/30/2015 0:00:00,9
333,10/1/2015 0:00:00,10
334,10/2/2015 0:00:00,10
335,10/3/2015 0:00:00,9
336,10/4/2015 0:00:00,10
337,10/5/2015 0:00:00,10
338,10/6/2015 0:00:00,10
339,10/7/2015 0:00:00,10
340,10/8/2015 0:00:00,9
341,10/9/2015 0:00:00,9
342,10/10/2015 0:00:00,10
343,10/11/2015 0:00:00,9
344,10/12/2015 0:00:00,10
345,10/13/2015 0:00:00,10
346,10/14/2015 0:00:00,10
347,10/15/2015 0:00:00,9
348,10/16/2015 0:00:00,10
349,10/17/2015 0:00:00,10
350,10/18/2015 0:00:00,10
351,10/19/2015 0:00:00,10
352,10/20/2015 0:00:00,10
353,10/21/2015 0:00:00,9
354,10/22/2015 0:00:00,10
355,10/23/2015 0:00:00,10
356,10/24/2015 0:00:00,9
357,10/25/2015 0:00:00,10
358,10/26/2015 0:00:00,9
359,10/27/2015 0:00:00,10
360,10/28/2015 0:00:00,9
361,10/29/2015 0:00:00,10
362,10/30/2015 0:00:00,10
363,10/31/2015 0:00:00,10
364,11/1/2015 0:00:00,9
365,11/2/2015 0:00:00,9
366,11/3/2015 0:00:00,10
367,11/4/2015 0:00:00,10
368,11/5/2015 0:00:00,9
369,11/6/2015 0:00:00,10
370,11/7/2015 0:00:00,9
371,11/8/2015 0:00:00,9
372,11/9/2015 0:00:00,10
373,11/10/2015 0:00:00,10
374,11/11/2015 0:00:00,10
375,11/12/2015 0:00:00,10
376,11/13/2015 0:00:00,10
377,11/14/2015 0:00:00,10
378,11/15/2015 0:00:00,10
379,11/16/2015 0:00:00,9
380,11/17/2015 0:00:00,10
381,11/18/2015 0:00:00,10
382,11/19/2015 0:00:00,9
383,11/20/2015 0:00:00,9
384,11/21/2015 0:00:00,10
385,11/22/2015 0:00:00,10
386,11/23/2015 0:00:00,9
387,11/24/2015 0:00:00,9
388,11/25/2015 0:00:00,10
389,11/26/2015 0:00:00,9
390,11/27/2015 0:00:00,10
391,11/28/2015 0:00:00,10
392,11/29/2015 0:00:00,9
393,11/30/2015 0:00:00,10
394,12/1/2015 0:00:00,10
395,12/2/2015 0:00:00,9
396,12/3/2015 0:00:00,10
397,12/4/2015 0:00:00,9
398,12/5/2015 0:00:00,10
399,12/6/2015 0:00:00,10
400,12/7/2015 0:00:00,10
401,12/8/2015 0:00:00,9
402,12/9/2015 0:00:00,9
403,12/10/2015 0:00:00,10
404,12/11/2015 0:00:00,9
405,12/12/2015 0:00:00,10
