"ID","Time","Score"
374,11/11/2015 0:00:00,3
375,11/12/2015 0:00:00,5
376,11/13/2015 0:00:00,1
377,11/14/2015 0:00:00,4
378,11/15/2015 0:00:00,2
379,11/16/2015 0:00:00,3
380,11/17/2015 0:00:00,1
381,11/18/2015 0:00:00,3
382,11/19/2015 0:00:00,2
383,11/20/2015 0:00:00,4
384,11/21/2015 0:00:00,4
385,11/22/2015 0:00:00,4
386,11/23/2015 0:00:00,2
387,11/24/2015 0:00:00,4
388,11/25/2015 0:00:00,2
389,11/26/2015 0:00:00,2
390,11/27/2015 0:00:00,2
391,11/28/2015 0:00:00,3
392,11/29/2015 0:00:00,3
393,11/30/2015 0:00:00,2
394,12/1/2015 0:00:00,5
395,12/2/2015 0:00:00,5
396,12/3/2015 0:00:00,3
397,12/4/2015 0:00:00,4
398,12/5/2015 0:00:00,4
399,12/6/2015 0:00:00,3
400,12/7/2015 0:00:00,3
401,12/8/2015 0:00:00,4
402,12/9/2015 0:00:00,2
403,12/10/2015 0:00:00,3
404,12/11/2015 0:00:00,1
405,12/12/2015 0:00:00,3
